make,model,version,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,make_number,model_number,model_numberdos,make_model_ref,combustible_int,provincia_numero,cambio_int,prof_int,color_limpio,color_numero,km_0,km_0_int
MERCEDES-BENZ,Clase S,MERCEDES-BENZ Clase S MercedesAMG S 63 4M Coupe 2p.,99500,Gasolina,2015.0,45000,585.0,2,Automático,Gris / Plata,14,True,Madrid,56,749,31,5631,1,29,1,1,Gris / Plata,412,False,0
FIAT,Talento,FIAT Talento 1.2 LX Largo 2.0 EcoJet 107 kW 145 CV,25700,Diésel,2020.0,5,145.0,5,Manual,Blanco,12,True,Asturias,18,617,33,1833,0,4,0,1,Blanco,282,True,1
VOLKSWAGEN,Arteon,VOLKSWAGEN Arteon RLine Performance 2.0 TSI 140kW DSG 5p.,43650,Gasolina,2020.0,0,190.0,5,Automático,Gris / Plata,21,True,Madrid,38,758,34,3834,1,29,1,1,Gris / Plata,412,True,1
LEXUS,UX,LEXUS UX 2.0 250h Business 5p.,30900,Híbrido,2019.0,6785,184.0,5,Automático,Blanco (Blanco Sonic),24,True,Burgos,54,745,16,5416,4,8,1,1,Blanco,282,True,1
FORD,S-MAX,FORD SMAX 2.0 TDCi 210CV Titanium PowerShift 5p.,25900,Diésel,2016.0,35700,210.0,5,Automático,Blanco (Blanco Sólido),32,True,Barcelona,24,499,24,2424,0,7,1,1,Blanco,282,False,0
DS,DS 7 Crossback,DS DS 7 Crossback PureTech 132kW 180CV Auto. SO CHIC 5p.,30990,Gasolina,2019.0,28483,180.0,5,Automático,Negro,25,True,Barcelona,55,752,6,5506,1,7,1,1,Negro,526,False,0
AUDI,A4,AUDI A4 2.0 TDI 110kW150CV Advanced edition 4p.,22900,Diésel,2017.0,42000,150.0,4,Manual,Blanco,24,True,Teruel,49,525,9,4909,0,43,0,1,Blanco,282,False,0
RENAULT,Captur,RENAULT Captur Zen TCe 113kW 155CV EDC GPF 5p.,23400,Gasolina,2020.0,14050,155.0,5,Automático,Azul,10,True,Ciudad Real,19,513,36,1936,1,12,1,1,Azul,234,False,0
FORD,Galaxy,FORD Galaxy 2.0 TDCi 110kW 150CV Titanium 5p.,24700,Diésel,2018.0,44300,150.0,5,Manual,Gris / Plata,9,True,Alicante,24,472,22,2422,0,2,0,1,Gris / Plata,412,False,0
FORD,Kuga,FORD Kuga 1.5 EcoBoost 129kW 4x4 Titanium Auto 5p.,24000,Gasolina,2019.0,10930,176.0,5,Automático,Azul,8,False,Madrid,24,572,27,2427,1,29,1,0,Azul,234,False,0
MITSUBISHI,Outlander,MITSUBISHI Outlander 2.4 PHEV Kaiteki Auto 4WD 5p.,34500,Híbrido enchufable,2019.0,9300,224.0,5,Automático,Blanco (BLANCO SILKY),11,True,Madrid,32,587,16,3216,5,29,1,1,Blanco,282,True,1
HYUNDAI,IONIQ,HYUNDAI IONIQ EV Style 5p.,27900,Eléctrico,2019.0,3900,120.0,5,Manual,Blanco (BLANCO),12,True,Vizcaya,35,620,28,3528,6,47,0,1,Blanco,282,True,1
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 3.0 TDV6 190kW 258CV HSE 5p.,42500,Diésel,2018.0,96000,258.0,5,Automático,Gris / Plata (TITANIO - BLACK PACK),20,True,Madrid,62,803,8,6208,0,29,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 500 4p.,28900,Gasolina,1993.0,367000,320.0,4,Automático,Verde,27,True,Valencia,56,661,27,5627,1,45,1,1,Verde,668,False,0
MAZDA,Mazda3,MAZDA Mazda3 2.0 SKYACTIVG 88KW ZENITH 5p.,25600,Gasolina,2020.0,6850,122.0,5,Manual,Rojo (Soul Red),5,True,Madrid,36,482,10,3610,1,29,0,1,Rojo,612,True,1
MITSUBISHI,Montero,MITSUBISHI Montero 3.2 DID Kaiteki Auto 5p.,28990,Diésel,2016.0,129563,190.0,5,Automático,Blanco,43,True,Madrid,32,450,13,3213,0,29,1,1,Blanco,282,False,0
MINI,Countryman,MINI Countryman Cooper S E ALL4 5p.,32900,Híbrido enchufable,2019.0,22000,224.0,5,Automático,Rojo,46,True,Madrid,41,631,4,4104,5,29,1,1,Rojo,612,False,0
VOLKSWAGEN,T-Roc,VOLKSWAGEN TRoc Edition 1.6 TDI 85kW 115CV 5p.,25700,Diésel,2020.0,0,115.0,5,Manual,Blanco,17,True,Madrid,38,697,32,3832,0,29,0,1,Blanco,282,True,1
MINI,Countryman,MINI Countryman Cooper D 5p.,30500,Diésel,2020.0,8000,150.0,5,Automático,A94 Midnight Black (metalizada),11,True,Albacete,41,631,4,4104,0,1,1,1,A94 Midnight Black,221,True,1
PORSCHE,Cayenne,PORSCHE Cayenne S Diesel 5p.,38050,Diésel,2014.0,168798,385.0,5,Automático,Blanco,53,True,Madrid,67,797,5,6705,0,29,1,1,Blanco,282,False,0
PORSCHE,Cayenne,PORSCHE Cayenne Diesel 5p.,25500,Diésel,2010.0,178800,240.0,5,Automático,Gris / Plata,37,True,Vizcaya,67,797,5,6705,0,47,1,1,Gris / Plata,412,False,0
PEUGEOT,3008 Hybrid,PEUGEOT 3008 Hybrid 300 eEAT8 GT 5p.,41750,Híbrido enchufable,2020.0,4000,300.0,5,Automático,Blanco Nacarado (3 capas),39,True,Madrid,29,783,43,2943,5,29,1,1,Blanco Nacarado,301,True,1
NISSAN,JUKE,NISSAN JUKE DIGT 86 kW NDESIGN CHIC Bitono N 5p.,23900,Gasolina,2020.0,500,117.0,5,Manual,Granate,7,True,Madrid,37,457,30,3730,1,29,0,1,Granate,408,True,1
PEUGEOT,3008,PEUGEOT 3008 1.2 PURETECH 96KW 130CV GT LINE SS 5p.,25350,Gasolina,2019.0,13566,130.0,5,Manual,Gris / Plata,31,True,Valencia,29,613,38,2938,1,45,0,1,Gris / Plata,412,False,0
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 2.0 D180 132kW 180CV S 4WD Auto 5p.,59990,Diésel,2020.0,48,180.0,5,Automático,Negro,15,True,León,62,827,9,6209,0,26,1,1,Negro,526,True,1
CITROEN,Spacetourer,CITROEN Spacetourer Talla M BlueHDi 110KW 150CV Feel 5p.,28400,Diésel,2018.0,36400,150.0,5,Manual,Marrón,10,False,Madrid,20,703,39,2039,0,29,0,0,Marrón,505,False,0
TOYOTA,Rav4,TOYOTA Rav4 2.5l hybrid 2WD Advance Pack Drive 5p.,22500,Híbrido,2017.0,75942,197.0,5,Automático,Blanco,13,False,Pontevedra,33,583,21,3321,4,36,1,0,Blanco,282,False,0
BMW,Serie 4,BMW Serie 4 420d 2p.,22900,Diésel,2015.0,149000,190.0,2,Automático,Azul,43,True,Valencia,50,731,14,5014,0,45,1,1,Azul,234,False,0
PEUGEOT,Rifter,PEUGEOT Rifter GT Long BlueHDi 96kW 5p.,27440,Diésel,2021.0,1,130.0,5,Manual,Gris / Plata (GRIS ARTENSE),30,True,Zaragoza,29,605,37,2937,0,49,0,1,Gris / Plata,412,True,1
AUDI,Q7,AUDI Q7 3.0 TDI 272CV quattro tiptronic Design 5p.,39900,Diésel,2016.0,62000,272.0,5,Automático,Gris / Plata,10,True,Madrid,49,734,26,4926,0,29,1,1,Gris / Plata,412,False,0
AUDI,Q5,AUDI Q5 3.0 TDI clean 258CV quatt S tron S line 5p.,28500,Diésel,2016.0,99000,258.0,5,Automático,Negro,44,True,Valencia,49,700,22,4922,0,45,1,1,Negro,526,False,0
PORSCHE,Panamera,PORSCHE Panamera 4.8 GTS 5p.,52000,Gasolina,2012.0,100000,430.0,5,Automático,Gris / Plata,22,True,Madrid,67,836,8,6708,1,29,1,1,Gris / Plata,412,False,0
CITROEN,Jumper,CITROEN Jumper BlueHDi 96KW 130CV Furg.35 Heavy L4H3 4p.,22099,Diésel,2019.0,7125,130.0,4,Manual,Blanco (P0WP Banquies Blanco sÃ³lido),9,True,Madrid,20,530,34,2034,0,29,0,1,Blanco,282,True,1
JEEP,Wrangler,JEEP Wrangler 2.8 CRD Sport  2p.,26500,Diésel,2015.0,49500,200.0,2,Manual,Rojo,7,False,Madrid,53,714,7,5307,0,29,0,0,Rojo,612,False,0
PORSCHE,911,PORSCHE 911 Carrera 4S Cabrio 355cv 2p.,48000,Gasolina,2006.0,92000,355.0,2,Manual,Negro,30,True,Barcelona,67,857,10,6710,1,7,0,1,Negro,526,False,0
PEUGEOT,3008,PEUGEOT 3008 1.2 PureTech 96KW SS Allure EAT8 5p.,25500,Gasolina,2020.0,8713,130.0,5,Automático,Negro,14,True,Sevilla,29,613,38,2938,1,39,1,1,Negro,526,True,1
MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA CLA MercedesAMG 35 4Matic 4p.,51900,Gasolina,2019.0,18800,306.0,4,Automático,Negro,21,True,Girona,56,805,38,5638,1,17,1,1,Negro,526,False,0
PEUGEOT,3008,PEUGEOT 3008 1.2 PURETECH 96KW 130CV ALLURE SS 5p.,22650,Gasolina,2019.0,22730,130.0,5,Manual,Gris / Plata,14,True,Granada,29,613,38,2938,1,18,0,1,Gris / Plata,412,False,0
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,27900,Diésel,2017.0,81000,190.0,5,Automático,Negro,26,True,Ciudad Real,50,731,14,5014,0,12,1,1,Negro,526,False,0
RENAULT,Mégane,RENAULT Megane Zen Blue dCi 85 kW 115CV EDC 5p.,22400,Diésel,2020.0,5000,115.0,5,Automático,Marrón,24,True,Barcelona,19,367,29,1929,0,7,1,1,Marrón,505,True,1
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 220 d 4p.,33269,Diésel,2017.0,117600,194.0,4,Automático,Negro,40,True,Valencia,56,661,27,5627,0,45,1,1,Negro,526,False,0
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D NCONNECTA 5p.,21800,Gasolina,2019.0,7,140.0,5,Manual,Gris / Plata,36,True,Madrid,37,548,35,3735,1,29,0,1,Gris / Plata,412,True,1
BMW,Serie 2,BMW Serie 2 218d 2p.,28990,Diésel,2017.0,17524,150.0,2,Manual,Gris / Plata,35,True,Vizcaya,50,751,17,5017,0,47,0,1,Gris / Plata,412,False,0
VOLKSWAGEN,Passat,VOLKSWAGEN Passat GTE 1.4 TSI 115kW 156CV DSG 4p.,27200,Híbrido enchufable,2018.0,85014,218.0,4,Automático,Negro,12,True,Madrid,38,475,18,3818,5,29,1,1,Negro,526,False,0
MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe GLC 350 d 4MATIC 5p.,52976,Diésel,2018.0,11200,258.0,5,Automático,Negro,21,True,Valencia,56,822,40,5640,0,45,1,1,Negro,526,False,0
SEAT,Tarraco,SEAT Tarraco 1.5 TSI 110kW 150CV StSp Style 5p.,23400,Gasolina,2019.0,28000,150.0,5,Manual,Azul,29,True,Madrid,27,712,16,2716,1,29,0,1,Azul,234,False,0
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA MercedesAMG GLA 45 4MATIC 5p.,37000,Gasolina,2017.0,22739,381.0,5,Automático,Blanco,6,True,Alicante,56,676,29,5629,1,2,1,1,Blanco,282,False,0
AUDI,Q3 Sportback,AUDI Q3 Sportback RS 2.5 TFSI quattro 5p.,77900,Gasolina,2020.0,7000,400.0,5,Automático,Gris / Plata (NARDO GREY),21,True,Barcelona,49,820,34,4934,1,7,1,1,Gris / Plata,412,True,1
AUDI,A3,AUDI A3 S line edition 2.0 TDI Sportback 5p.,21900,Diésel,2017.0,91000,150.0,5,Manual,Rojo,20,True,Pontevedra,49,542,10,4910,0,36,0,1,Rojo,612,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d 4MATIC Sportive AMG 4p.,25500,Diésel,2015.0,62000,170.0,4,Automático,Negro,14,False,Madrid,56,645,24,5624,0,29,1,0,Negro,526,False,0
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Pro Larga,24500,Diésel,2018.0,41000,136.0,4,Manual,Negro,10,True,Las Palmas,56,589,21,5621,0,25,0,1,Negro,526,False,0
AUDI,A7,AUDI A7 Sportback RS7 TFSI 441kW quattro tript. 5p.,145900,Gasolina,2020.0,2500,600.0,5,Automático,Negro,35,True,Barcelona,49,750,30,4930,1,7,1,1,Negro,526,True,1
MERCEDES-BENZ,Clase S,MERCEDES-BENZ Clase S S 500 4p.,69990,Híbrido,2017.0,57294,457.0,4,Automático,Negro,10,True,Las Palmas,56,749,31,5631,4,25,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C Coupe MercedesAMG C 63 S 2p.,98600,Gasolina,2019.0,4000,510.0,2,Automático,Gris / Plata,17,True,Valencia,56,645,24,5624,1,45,1,1,Gris / Plata,412,True,1
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,21890,Diésel,2016.0,57352,150.0,5,Automático,300 AlpinweiÃ? (sÃ³lido),15,True,Castellón,50,586,6,5006,0,10,1,1,300 AlpinweiÃ?,92,False,0
AUDI,Q3,AUDI Q3 Design edition 2.0 TDI 150CV quattro 5p.,22500,Diésel,2016.0,52000,150.0,5,Manual,Azul,21,True,Valencia,49,693,20,4920,0,45,0,1,Azul,234,False,0
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 250 4MATIC 5p.,29990,Gasolina,2018.0,44000,211.0,5,Automático,Rojo,22,True,Burgos,56,676,29,5629,1,8,1,1,Rojo,612,False,0
BMW,i8,BMW i8 i8 Coupe 2p.,89990,Híbrido enchufable,2019.0,3000,374.0,2,Automático,Blanco,16,True,Las Palmas,50,852,21,5021,5,25,1,1,Blanco,282,True,1
PORSCHE,Boxster,PORSCHE Boxster 3.4 S 2p.,41500,Gasolina,2013.0,43000,315.0,2,Automático,Negro,19,False,Madrid,67,735,3,6703,1,29,1,0,Negro,526,False,0
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.2 Diesel 154kW 210CV Veloce Q4 5p.,44990,Diésel,2020.0,3000,210.0,5,Automático,Blanco (Blanco Alfa),54,True,Madrid,43,782,12,4312,0,29,1,1,Blanco,282,True,1
BMW,Z4,BMW Z4 sDrive35is 2p.,35000,Gasolina,2011.0,69800,340.0,2,Automático,Negro (Metalizado),40,True,Valencia,50,655,9,5009,1,45,1,1,Negro,526,False,0
MERCEDES-BENZ,CLS,MERCEDES-BENZ CLS CLS 300 d 4p.,61254,Diésel,2019.0,10150,245.0,4,Automático,Negro (NEGRO OBSIDIANA),14,True,Madrid,56,831,43,5643,0,29,1,1,Negro,526,False,0
VOLVO,XC60,VOLVO XC60 2.0 D4 RDesign Auto 5p.,45700,Diésel,2020.0,100,190.0,5,Manual,Rojo,26,True,Burgos,51,701,16,5116,0,8,0,1,Rojo,612,True,1
HYUNDAI,i30,HYUNDAI i30 2.0 TGDI 202kW 275CV N Project C 5p.,48500,Gasolina,2020.0,14,275.0,5,Manual,Gris / Plata (Mate),19,True,Madrid,35,454,22,3522,1,29,0,1,Gris / Plata,412,True,1
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 220 d 4p.,33900,Diésel,2016.0,54127,194.0,4,Automático,Blanco (BLANCO POLAR),30,True,Cáceres,56,661,27,5627,0,14,1,1,Blanco,282,False,0
VOLKSWAGEN,Touareg,VOLKSWAGEN Touareg 3.0 TDI 204CV Tiptronic BMT 5p.,28250,Diésel,2015.0,49045,204.0,5,Automático,Beige,12,True,Alicante,38,630,27,3827,0,2,1,1,Beige,278,False,0
PEUGEOT,Boxer,PEUGEOT Boxer 335 L2H2 HDi 160 4p.,24000,Diésel,2007.0,240000,157.0,4,Manual,Gris / Plata,5,False,Barcelona,29,535,34,2934,0,7,0,0,Gris / Plata,412,False,0
PEUGEOT,5008,PEUGEOT 5008 Allure 1.2L PureTech 96kW 130CV EAT8 5p.,28550,Gasolina,2019.0,1,130.0,5,Automático,Verde,10,True,Toledo,29,585,36,2936,1,44,1,1,Verde,668,True,1
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 3.0 TDV6 258cv HSE 5p.,36890,Diésel,2015.0,170000,258.0,5,Automático,Negro,39,True,Málaga,62,803,8,6208,0,32,1,1,Negro,526,False,0
BMW,X5,BMW X5 xDrive40e iPerformance 5p.,53059,Híbrido enchufable,2018.0,20257,313.0,5,Manual,Negro (negro),30,True,Burgos,50,720,12,5012,5,8,0,1,Negro,526,False,0
PEUGEOT,5008,PEUGEOT 5008 1.2 PureTech 96KW SS Allure Pack 5p.,31526,Gasolina,2021.0,1,130.0,5,Manual,Azul,1,True,Madrid,29,585,36,2936,1,29,0,1,Azul,234,True,1
